"data_id","language","form","age","gender","mom_ed","comprehension","production"
107746,"Australian English","WS",13,"Male",NA,3,3
107747,"Australian English","WS",13,"Female",NA,3,3
107748,"Australian English","WS",13,"Female",NA,6,6
107749,"Australian English","WS",13,"Female",NA,3,3
107750,"Australian English","WS",13,"Male",NA,0,0
107751,"Australian English","WS",13,"Male",NA,2,2
107752,"Australian English","WS",13,"Female",NA,6,6
107753,"Australian English","WS",13,"Female",NA,8,8
107754,"Australian English","WS",13,"Male",NA,0,0
107755,"Australian English","WS",13,"Male",NA,2,2
107756,"Australian English","WS",13,"Female",NA,56,56
107757,"Australian English","WS",13,"Female",NA,7,7
107758,"Australian English","WS",13,"Male",NA,12,12
107759,"Australian English","WS",13,"Female",NA,2,2
107760,"Australian English","WS",13,"Female",NA,3,3
107761,"Australian English","WS",13,"Female",NA,10,10
107762,"Australian English","WS",13,"Male",NA,18,18
107763,"Australian English","WS",13,"Female",NA,26,26
107764,"Australian English","WS",13,"Male",NA,5,5
107765,"Australian English","WS",13,"Female",NA,6,6
107766,"Australian English","WS",13,"Female",NA,16,16
107767,"Australian English","WS",13,"Male",NA,16,16
107768,"Australian English","WS",13,"Female",NA,38,38
107769,"Australian English","WS",13,"Female",NA,70,70
107770,"Australian English","WS",13,"Female",NA,5,5
107771,"Australian English","WS",13,"Female",NA,15,15
107772,"Australian English","WS",13,"Female",NA,13,13
107773,"Australian English","WS",13,"Female",NA,10,10
107774,"Australian English","WS",13,"Male",NA,8,8
107775,"Australian English","WS",13,"Female",NA,18,18
107776,"Australian English","WS",13,"Female",NA,7,7
107777,"Australian English","WS",13,"Female",NA,29,29
107778,"Australian English","WS",13,"Female",NA,2,2
107779,"Australian English","WS",13,"Male",NA,5,5
107780,"Australian English","WS",13,"Male",NA,3,3
107781,"Australian English","WS",13,"Female",NA,8,8
107782,"Australian English","WS",13,"Female",NA,5,5
107783,"Australian English","WS",13,"Male",NA,14,14
107784,"Australian English","WS",13,"Female",NA,8,8
107785,"Australian English","WS",13,"Male",NA,9,9
107786,"Australian English","WS",13,"Male",NA,2,2
107787,"Australian English","WS",13,"Female",NA,19,19
107788,"Australian English","WS",13,"Male",NA,7,7
107789,"Australian English","WS",13,"Male",NA,3,3
107790,"Australian English","WS",13,"Male",NA,2,2
107791,"Australian English","WS",13,"Female",NA,1,1
107792,"Australian English","WS",13,"Female",NA,13,13
107793,"Australian English","WS",13,"Female",NA,0,0
107794,"Australian English","WS",13,"Male",NA,0,0
107795,"Australian English","WS",13,"Male",NA,8,8
107796,"Australian English","WS",13,"Female",NA,26,26
107797,"Australian English","WS",13,"Female",NA,17,17
107798,"Australian English","WS",14,"Male",NA,21,21
107799,"Australian English","WS",14,"Female",NA,9,9
107800,"Australian English","WS",14,"Male",NA,5,5
107801,"Australian English","WS",14,"Female",NA,10,10
107802,"Australian English","WS",14,"Female",NA,8,8
107803,"Australian English","WS",14,"Male",NA,5,5
107804,"Australian English","WS",14,"Male",NA,23,23
107805,"Australian English","WS",14,"Female",NA,10,10
107806,"Australian English","WS",14,"Female",NA,9,9
107807,"Australian English","WS",14,"Female",NA,1,1
107808,"Australian English","WS",14,"Female",NA,18,18
107809,"Australian English","WS",14,"Male",NA,7,7
107810,"Australian English","WS",14,"Male",NA,5,5
107811,"Australian English","WS",14,"Female",NA,29,29
107812,"Australian English","WS",14,"Female",NA,16,16
107813,"Australian English","WS",14,"Male",NA,23,23
107814,"Australian English","WS",14,"Female",NA,6,6
107815,"Australian English","WS",14,"Female",NA,2,2
107816,"Australian English","WS",14,"Male",NA,64,64
107817,"Australian English","WS",14,"Male",NA,10,10
107818,"Australian English","WS",14,"Female",NA,0,0
107819,"Australian English","WS",14,"Female",NA,22,22
107820,"Australian English","WS",14,"Male",NA,20,20
107821,"Australian English","WS",14,"Male",NA,14,14
107822,"Australian English","WS",14,"Female",NA,3,3
107823,"Australian English","WS",14,"Male",NA,7,7
107824,"Australian English","WS",14,"Male",NA,26,26
107825,"Australian English","WS",14,"Male",NA,3,3
107826,"Australian English","WS",14,"Male",NA,12,12
107827,"Australian English","WS",14,"Female",NA,9,9
107828,"Australian English","WS",14,"Female",NA,7,7
107829,"Australian English","WS",14,"Male",NA,15,15
107830,"Australian English","WS",14,"Male",NA,16,16
107831,"Australian English","WS",14,"Male",NA,20,20
107832,"Australian English","WS",14,"Male",NA,10,10
107833,"Australian English","WS",14,"Male",NA,7,7
107834,"Australian English","WS",14,"Female",NA,3,3
107835,"Australian English","WS",14,"Male",NA,2,2
107836,"Australian English","WS",14,"Male",NA,32,32
107837,"Australian English","WS",14,"Female",NA,9,9
107838,"Australian English","WS",14,"Male",NA,164,164
107839,"Australian English","WS",14,"Female",NA,19,19
107840,"Australian English","WS",14,"Male",NA,10,10
107841,"Australian English","WS",14,"Male",NA,4,4
107842,"Australian English","WS",14,"Female",NA,15,15
107843,"Australian English","WS",14,"Female",NA,12,12
107844,"Australian English","WS",14,"Male",NA,25,25
107845,"Australian English","WS",14,"Male",NA,3,3
107846,"Australian English","WS",14,"Male",NA,17,17
107847,"Australian English","WS",14,"Female",NA,2,2
107848,"Australian English","WS",14,"Male",NA,6,6
107849,"Australian English","WS",14,"Male",NA,75,75
107850,"Australian English","WS",14,"Female",NA,323,323
107851,"Australian English","WS",14,"Male",NA,2,2
107852,"Australian English","WS",14,"Male",NA,25,25
107853,"Australian English","WS",14,"Male",NA,4,4
107854,"Australian English","WS",14,"Male",NA,26,26
107855,"Australian English","WS",14,"Female",NA,15,15
107856,"Australian English","WS",14,"Female",NA,24,24
107857,"Australian English","WS",14,"Female",NA,24,24
107858,"Australian English","WS",14,"Male",NA,31,31
107859,"Australian English","WS",14,"Female",NA,26,26
107860,"Australian English","WS",14,"Female",NA,7,7
107861,"Australian English","WS",14,"Female",NA,29,29
107862,"Australian English","WS",14,"Female",NA,11,11
107863,"Australian English","WS",14,"Female",NA,20,20
107864,"Australian English","WS",14,"Male",NA,20,20
107865,"Australian English","WS",14,"Male",NA,4,4
107866,"Australian English","WS",14,"Male",NA,8,8
107867,"Australian English","WS",14,"Male",NA,7,7
107868,"Australian English","WS",14,"Female",NA,192,192
107869,"Australian English","WS",14,"Female",NA,0,0
107870,"Australian English","WS",14,"Male",NA,2,2
107871,"Australian English","WS",14,"Male",NA,10,10
107872,"Australian English","WS",14,"Female",NA,37,37
107873,"Australian English","WS",14,"Female",NA,39,39
107874,"Australian English","WS",14,"Male",NA,3,3
107875,"Australian English","WS",14,"Female",NA,130,130
107876,"Australian English","WS",14,"Male",NA,7,7
107877,"Australian English","WS",14,"Female",NA,17,17
107878,"Australian English","WS",14,"Male",NA,24,24
107879,"Australian English","WS",14,"Female",NA,5,5
107880,"Australian English","WS",14,"Male",NA,135,135
107881,"Australian English","WS",14,"Female",NA,0,0
107882,"Australian English","WS",14,"Male",NA,11,11
107883,"Australian English","WS",14,"Male",NA,47,47
107884,"Australian English","WS",14,"Male",NA,27,27
107885,"Australian English","WS",14,"Male",NA,11,11
107886,"Australian English","WS",14,"Male",NA,16,16
107887,"Australian English","WS",14,"Male",NA,19,19
107888,"Australian English","WS",14,"Female",NA,4,4
107889,"Australian English","WS",14,"Male",NA,324,324
107890,"Australian English","WS",14,"Male",NA,17,17
107891,"Australian English","WS",14,"Female",NA,4,4
107892,"Australian English","WS",14,"Female",NA,18,18
107893,"Australian English","WS",14,"Male",NA,0,0
107894,"Australian English","WS",14,"Male",NA,16,16
107895,"Australian English","WS",14,"Female",NA,450,450
107896,"Australian English","WS",14,"Female",NA,8,8
107897,"Australian English","WS",14,"Male",NA,4,4
107898,"Australian English","WS",14,"Male",NA,13,13
107899,"Australian English","WS",14,"Female",NA,7,7
107900,"Australian English","WS",14,"Male",NA,10,10
107901,"Australian English","WS",14,"Female",NA,61,61
107902,"Australian English","WS",14,"Female",NA,12,12
107903,"Australian English","WS",14,"Female",NA,9,9
107904,"Australian English","WS",14,"Female",NA,26,26
107905,"Australian English","WS",14,"Female",NA,10,10
107906,"Australian English","WS",14,"Male",NA,44,44
107907,"Australian English","WS",14,"Male",NA,4,4
107908,"Australian English","WS",14,"Female",NA,10,10
107909,"Australian English","WS",15,"Male",NA,9,9
107910,"Australian English","WS",15,"Male",NA,5,5
107911,"Australian English","WS",15,"Female",NA,21,21
107912,"Australian English","WS",15,"Male",NA,35,35
107913,"Australian English","WS",15,"Male",NA,8,8
107914,"Australian English","WS",15,"Female",NA,6,6
107915,"Australian English","WS",15,"Male",NA,16,16
107916,"Australian English","WS",15,"Female",NA,22,22
107917,"Australian English","WS",15,"Male",NA,6,6
107918,"Australian English","WS",15,"Male",NA,15,15
107919,"Australian English","WS",15,"Female",NA,19,19
107920,"Australian English","WS",15,"Male",NA,15,15
107921,"Australian English","WS",15,"Male",NA,22,22
107922,"Australian English","WS",15,"Male",NA,10,10
107923,"Australian English","WS",15,"Female",NA,46,46
107924,"Australian English","WS",15,"Male",NA,23,23
107925,"Australian English","WS",15,"Female",NA,4,4
107926,"Australian English","WS",15,"Male",NA,13,13
107927,"Australian English","WS",15,"Male",NA,91,91
107928,"Australian English","WS",15,"Female",NA,11,11
107929,"Australian English","WS",15,"Male",NA,17,17
107930,"Australian English","WS",15,"Male",NA,17,17
107931,"Australian English","WS",15,"Female",NA,35,35
107932,"Australian English","WS",15,"Female",NA,23,23
107933,"Australian English","WS",15,"Male",NA,29,29
107934,"Australian English","WS",15,"Female",NA,10,10
107935,"Australian English","WS",15,"Male",NA,3,3
107936,"Australian English","WS",15,"Male",NA,16,16
107937,"Australian English","WS",15,"Male",NA,33,33
107938,"Australian English","WS",15,"Male",NA,9,9
107939,"Australian English","WS",15,"Female",NA,16,16
107940,"Australian English","WS",15,"Female",NA,367,367
107941,"Australian English","WS",15,"Female",NA,3,3
107942,"Australian English","WS",15,"Female",NA,32,32
107943,"Australian English","WS",15,"Male",NA,18,18
107944,"Australian English","WS",15,"Female",NA,8,8
107945,"Australian English","WS",15,"Male",NA,54,54
107946,"Australian English","WS",15,"Male",NA,13,13
107947,"Australian English","WS",15,"Female",NA,26,26
107948,"Australian English","WS",15,"Female",NA,16,16
107949,"Australian English","WS",15,"Male",NA,2,2
107950,"Australian English","WS",15,"Female",NA,0,0
107951,"Australian English","WS",15,"Female",NA,11,11
107952,"Australian English","WS",15,"Male",NA,8,8
107953,"Australian English","WS",15,"Female",NA,20,20
107954,"Australian English","WS",15,"Male",NA,30,30
107955,"Australian English","WS",15,"Female",NA,5,5
107956,"Australian English","WS",15,"Female",NA,14,14
107957,"Australian English","WS",15,"Male",NA,24,24
107958,"Australian English","WS",15,"Female",NA,3,3
107959,"Australian English","WS",15,"Female",NA,15,15
107960,"Australian English","WS",15,"Male",NA,23,23
107961,"Australian English","WS",15,"Female",NA,430,430
107962,"Australian English","WS",15,"Male",NA,12,12
107963,"Australian English","WS",15,"Male",NA,23,23
107964,"Australian English","WS",15,"Female",NA,57,57
107965,"Australian English","WS",15,"Male",NA,523,523
107966,"Australian English","WS",15,"Female",NA,12,12
107967,"Australian English","WS",15,"Male",NA,35,35
107968,"Australian English","WS",15,"Female",NA,13,13
107969,"Australian English","WS",15,"Male",NA,12,12
107970,"Australian English","WS",15,"Male",NA,7,7
107971,"Australian English","WS",15,"Female",NA,14,14
107972,"Australian English","WS",15,"Female",NA,98,98
107973,"Australian English","WS",15,"Male",NA,4,4
107974,"Australian English","WS",15,"Female",NA,6,6
107975,"Australian English","WS",15,"Male",NA,15,15
107976,"Australian English","WS",15,"Male",NA,15,15
107977,"Australian English","WS",15,"Male",NA,28,28
107978,"Australian English","WS",16,"Female",NA,64,64
107979,"Australian English","WS",16,"Female",NA,14,14
107980,"Australian English","WS",16,"Female",NA,9,9
107981,"Australian English","WS",16,"Male",NA,10,10
107982,"Australian English","WS",16,"Female",NA,15,15
107983,"Australian English","WS",16,"Female",NA,7,7
107984,"Australian English","WS",16,"Male",NA,0,0
107985,"Australian English","WS",16,"Male",NA,7,7
107986,"Australian English","WS",16,"Male",NA,0,0
107987,"Australian English","WS",16,"Female",NA,7,7
107988,"Australian English","WS",16,"Female",NA,3,3
107989,"Australian English","WS",16,"Female",NA,18,18
107990,"Australian English","WS",16,"Male",NA,42,42
107991,"Australian English","WS",16,"Male",NA,70,70
107992,"Australian English","WS",16,"Female",NA,36,36
107993,"Australian English","WS",16,"Male",NA,6,6
107994,"Australian English","WS",16,"Female",NA,8,8
107995,"Australian English","WS",16,"Male",NA,4,4
107996,"Australian English","WS",16,"Male",NA,7,7
107997,"Australian English","WS",16,"Male",NA,378,378
107998,"Australian English","WS",16,"Female",NA,10,10
107999,"Australian English","WS",16,"Male",NA,31,31
108000,"Australian English","WS",16,"Female",NA,131,131
108001,"Australian English","WS",16,"Male",NA,46,46
108002,"Australian English","WS",16,"Male",NA,107,107
108003,"Australian English","WS",16,"Female",NA,17,17
108004,"Australian English","WS",16,"Female",NA,365,365
108005,"Australian English","WS",16,"Female",NA,12,12
108006,"Australian English","WS",16,"Female",NA,73,73
108007,"Australian English","WS",16,"Female",NA,48,48
108008,"Australian English","WS",16,"Male",NA,54,54
108009,"Australian English","WS",16,"Male",NA,14,14
108010,"Australian English","WS",16,"Female",NA,27,27
108011,"Australian English","WS",16,"Female",NA,53,53
108012,"Australian English","WS",16,"Female",NA,27,27
108013,"Australian English","WS",16,"Male",NA,21,21
108014,"Australian English","WS",16,"Female",NA,16,16
108015,"Australian English","WS",16,"Female",NA,9,9
108016,"Australian English","WS",16,"Female",NA,9,9
108017,"Australian English","WS",16,"Female",NA,17,17
108018,"Australian English","WS",16,"Male",NA,32,32
108019,"Australian English","WS",16,"Male",NA,44,44
108020,"Australian English","WS",16,"Male",NA,87,87
108021,"Australian English","WS",16,"Female",NA,74,74
108022,"Australian English","WS",16,"Female",NA,58,58
108023,"Australian English","WS",16,"Female",NA,49,49
108024,"Australian English","WS",16,"Female",NA,55,55
108025,"Australian English","WS",16,"Female",NA,22,22
108026,"Australian English","WS",16,"Male",NA,15,15
108027,"Australian English","WS",16,"Male",NA,30,30
108028,"Australian English","WS",16,"Male",NA,13,13
108029,"Australian English","WS",16,"Female",NA,8,8
108030,"Australian English","WS",16,"Female",NA,80,80
108031,"Australian English","WS",16,"Male",NA,23,23
108032,"Australian English","WS",16,"Male",NA,86,86
108033,"Australian English","WS",16,"Male",NA,4,4
108034,"Australian English","WS",16,"Female",NA,106,106
108035,"Australian English","WS",16,"Male",NA,23,23
108036,"Australian English","WS",16,"Male",NA,27,27
108037,"Australian English","WS",16,"Male",NA,30,30
108038,"Australian English","WS",17,"Male",NA,32,32
108039,"Australian English","WS",17,"Male",NA,5,5
108040,"Australian English","WS",17,"Female",NA,17,17
108041,"Australian English","WS",17,"Female",NA,53,53
108042,"Australian English","WS",17,"Female",NA,159,159
108043,"Australian English","WS",17,"Female",NA,65,65
108044,"Australian English","WS",17,"Male",NA,11,11
108045,"Australian English","WS",17,"Male",NA,14,14
108046,"Australian English","WS",17,"Male",NA,14,14
108047,"Australian English","WS",17,"Female",NA,47,47
108048,"Australian English","WS",17,"Male",NA,5,5
108049,"Australian English","WS",17,"Female",NA,32,32
108050,"Australian English","WS",17,"Female",NA,64,64
108051,"Australian English","WS",17,"Male",NA,41,41
108052,"Australian English","WS",17,"Male",NA,21,21
108053,"Australian English","WS",17,"Male",NA,23,23
108054,"Australian English","WS",17,"Female",NA,34,34
108055,"Australian English","WS",17,"Female",NA,32,32
108056,"Australian English","WS",17,"Female",NA,252,252
108057,"Australian English","WS",17,"Male",NA,93,93
108058,"Australian English","WS",17,"Female",NA,13,13
108059,"Australian English","WS",17,"Female",NA,36,36
108060,"Australian English","WS",17,"Female",NA,8,8
108061,"Australian English","WS",17,"Male",NA,42,42
108062,"Australian English","WS",17,"Female",NA,26,26
108063,"Australian English","WS",17,"Female",NA,0,0
108064,"Australian English","WS",17,"Male",NA,31,31
108065,"Australian English","WS",17,"Female",NA,53,53
108066,"Australian English","WS",17,"Female",NA,32,32
108067,"Australian English","WS",17,"Male",NA,10,10
108068,"Australian English","WS",17,"Male",NA,11,11
108069,"Australian English","WS",17,"Female",NA,61,61
108070,"Australian English","WS",17,"Female",NA,40,40
108071,"Australian English","WS",17,"Female",NA,9,9
108072,"Australian English","WS",17,"Male",NA,37,37
108073,"Australian English","WS",17,"Female",NA,62,62
108074,"Australian English","WS",17,"Male",NA,26,26
108075,"Australian English","WS",17,"Female",NA,34,34
108076,"Australian English","WS",17,"Male",NA,44,44
108077,"Australian English","WS",17,"Female",NA,20,20
108078,"Australian English","WS",17,"Female",NA,8,8
108079,"Australian English","WS",17,"Male",NA,10,10
108080,"Australian English","WS",17,"Female",NA,112,112
108081,"Australian English","WS",17,"Male",NA,15,15
108082,"Australian English","WS",17,"Female",NA,32,32
108083,"Australian English","WS",17,"Female",NA,147,147
108084,"Australian English","WS",17,"Male",NA,9,9
108085,"Australian English","WS",17,"Male",NA,24,24
108086,"Australian English","WS",17,"Female",NA,105,105
108087,"Australian English","WS",17,"Female",NA,394,394
108088,"Australian English","WS",17,"Male",NA,44,44
108089,"Australian English","WS",17,"Female",NA,13,13
108090,"Australian English","WS",17,"Female",NA,30,30
108091,"Australian English","WS",17,"Male",NA,13,13
108092,"Australian English","WS",17,"Female",NA,103,103
108093,"Australian English","WS",17,"Male",NA,32,32
108094,"Australian English","WS",17,"Male",NA,36,36
108095,"Australian English","WS",17,"Female",NA,180,180
108096,"Australian English","WS",17,"Male",NA,17,17
108097,"Australian English","WS",17,"Female",NA,80,80
108098,"Australian English","WS",17,"Male",NA,69,69
108099,"Australian English","WS",17,"Female",NA,6,6
108100,"Australian English","WS",17,"Female",NA,65,65
108101,"Australian English","WS",17,"Male",NA,8,8
108102,"Australian English","WS",17,"Female",NA,9,9
108103,"Australian English","WS",17,"Female",NA,39,39
108104,"Australian English","WS",17,"Male",NA,13,13
108105,"Australian English","WS",17,"Female",NA,83,83
108106,"Australian English","WS",17,"Male",NA,58,58
108107,"Australian English","WS",17,"Male",NA,26,26
108108,"Australian English","WS",17,"Male",NA,51,51
108109,"Australian English","WS",17,"Male",NA,201,201
108110,"Australian English","WS",17,"Male",NA,18,18
108111,"Australian English","WS",17,"Female",NA,6,6
108112,"Australian English","WS",17,"Male",NA,60,60
108113,"Australian English","WS",17,"Female",NA,17,17
108114,"Australian English","WS",17,"Male",NA,10,10
108115,"Australian English","WS",17,"Male",NA,26,26
108116,"Australian English","WS",17,"Male",NA,386,386
108117,"Australian English","WS",17,"Male",NA,6,6
108118,"Australian English","WS",17,"Female",NA,90,90
108119,"Australian English","WS",17,"Male",NA,11,11
108120,"Australian English","WS",17,"Male",NA,7,7
108121,"Australian English","WS",17,"Female",NA,173,173
108122,"Australian English","WS",17,"Female",NA,17,17
108123,"Australian English","WS",17,"Female",NA,147,147
108124,"Australian English","WS",17,"Female",NA,30,30
108125,"Australian English","WS",17,"Male",NA,38,38
108126,"Australian English","WS",17,"Female",NA,121,121
108127,"Australian English","WS",17,"Female",NA,120,120
108128,"Australian English","WS",17,"Female",NA,17,17
108129,"Australian English","WS",17,"Female",NA,12,12
108130,"Australian English","WS",17,"Female",NA,10,10
108131,"Australian English","WS",17,"Male",NA,146,146
108132,"Australian English","WS",17,"Male",NA,57,57
108133,"Australian English","WS",17,"Male",NA,12,12
108134,"Australian English","WS",17,"Female",NA,33,33
108135,"Australian English","WS",17,"Female",NA,53,53
108136,"Australian English","WS",17,"Male",NA,42,42
108137,"Australian English","WS",17,"Female",NA,71,71
108138,"Australian English","WS",17,"Male",NA,25,25
108139,"Australian English","WS",17,"Female",NA,125,125
108140,"Australian English","WS",17,"Female",NA,244,244
108141,"Australian English","WS",17,"Male",NA,70,70
108142,"Australian English","WS",18,"Female",NA,85,85
108143,"Australian English","WS",18,"Male",NA,55,55
108144,"Australian English","WS",18,"Female",NA,125,125
108145,"Australian English","WS",18,"Male",NA,69,69
108146,"Australian English","WS",18,"Female",NA,84,84
108147,"Australian English","WS",18,"Male",NA,16,16
108148,"Australian English","WS",18,"Female",NA,34,34
108149,"Australian English","WS",18,"Male",NA,347,347
108150,"Australian English","WS",18,"Male",NA,22,22
108151,"Australian English","WS",18,"Female",NA,28,28
108152,"Australian English","WS",18,"Female",NA,50,50
108153,"Australian English","WS",18,"Female",NA,89,89
108154,"Australian English","WS",18,"Female",NA,123,123
108155,"Australian English","WS",18,"Male",NA,12,12
108156,"Australian English","WS",18,"Male",NA,34,34
108157,"Australian English","WS",18,"Male",NA,52,52
108158,"Australian English","WS",18,"Male",NA,52,52
108159,"Australian English","WS",18,"Female",NA,90,90
108160,"Australian English","WS",18,"Male",NA,18,18
108161,"Australian English","WS",18,"Female",NA,70,70
108162,"Australian English","WS",18,"Male",NA,14,14
108163,"Australian English","WS",18,"Female",NA,77,77
108164,"Australian English","WS",18,"Male",NA,27,27
108165,"Australian English","WS",18,"Female",NA,13,13
108166,"Australian English","WS",18,"Female",NA,90,90
108167,"Australian English","WS",18,"Female",NA,55,55
108168,"Australian English","WS",18,"Female",NA,67,67
108169,"Australian English","WS",18,"Male",NA,14,14
108170,"Australian English","WS",18,"Male",NA,75,75
108171,"Australian English","WS",18,"Female",NA,62,62
108172,"Australian English","WS",18,"Female",NA,36,36
108173,"Australian English","WS",18,"Female",NA,58,58
108174,"Australian English","WS",18,"Female",NA,44,44
108175,"Australian English","WS",18,"Female",NA,79,79
108176,"Australian English","WS",18,"Female",NA,4,4
108177,"Australian English","WS",18,"Male",NA,14,14
108178,"Australian English","WS",18,"Female",NA,75,75
108179,"Australian English","WS",18,"Male",NA,35,35
108180,"Australian English","WS",18,"Male",NA,42,42
108181,"Australian English","WS",18,"Male",NA,100,100
108182,"Australian English","WS",18,"Male",NA,70,70
108183,"Australian English","WS",18,"Female",NA,51,51
108184,"Australian English","WS",18,"Female",NA,41,41
108185,"Australian English","WS",18,"Male",NA,63,63
108186,"Australian English","WS",18,"Male",NA,45,45
108187,"Australian English","WS",18,"Male",NA,7,7
108188,"Australian English","WS",18,"Male",NA,29,29
108189,"Australian English","WS",18,"Male",NA,20,20
108190,"Australian English","WS",18,"Female",NA,143,143
108191,"Australian English","WS",18,"Female",NA,74,74
108192,"Australian English","WS",18,"Male",NA,58,58
108193,"Australian English","WS",18,"Male",NA,21,21
108194,"Australian English","WS",18,"Male",NA,12,12
108195,"Australian English","WS",18,"Female",NA,15,15
108196,"Australian English","WS",18,"Male",NA,62,62
108197,"Australian English","WS",18,"Female",NA,28,28
108198,"Australian English","WS",18,"Male",NA,7,7
108199,"Australian English","WS",18,"Male",NA,5,5
108200,"Australian English","WS",18,"Female",NA,352,352
108201,"Australian English","WS",18,"Female",NA,105,105
108202,"Australian English","WS",18,"Female",NA,72,72
108203,"Australian English","WS",18,"Female",NA,78,78
108204,"Australian English","WS",18,"Male",NA,52,52
108205,"Australian English","WS",18,"Female",NA,68,68
108206,"Australian English","WS",18,"Female",NA,84,84
108207,"Australian English","WS",18,"Male",NA,3,3
108208,"Australian English","WS",18,"Female",NA,18,18
108209,"Australian English","WS",18,"Male",NA,32,32
108210,"Australian English","WS",18,"Male",NA,17,17
108211,"Australian English","WS",18,"Female",NA,92,92
108212,"Australian English","WS",18,"Male",NA,68,68
108213,"Australian English","WS",18,"Female",NA,141,141
108214,"Australian English","WS",18,"Female",NA,436,436
108215,"Australian English","WS",18,"Male",NA,109,109
108216,"Australian English","WS",18,"Female",NA,45,45
108217,"Australian English","WS",18,"Male",NA,20,20
108218,"Australian English","WS",18,"Male",NA,17,17
108219,"Australian English","WS",18,"Male",NA,59,59
108220,"Australian English","WS",18,"Female",NA,181,181
108221,"Australian English","WS",18,"Male",NA,187,187
108222,"Australian English","WS",18,"Female",NA,7,7
108223,"Australian English","WS",18,"Male",NA,56,56
108224,"Australian English","WS",18,"Male",NA,29,29
108225,"Australian English","WS",18,"Female",NA,79,79
108226,"Australian English","WS",18,"Female",NA,247,247
108227,"Australian English","WS",18,"Female",NA,208,208
108228,"Australian English","WS",18,"Female",NA,125,125
108229,"Australian English","WS",18,"Female",NA,29,29
108230,"Australian English","WS",18,"Male",NA,17,17
108231,"Australian English","WS",18,"Male",NA,46,46
108232,"Australian English","WS",18,"Male",NA,23,23
108233,"Australian English","WS",18,"Female",NA,39,39
108234,"Australian English","WS",18,"Male",NA,40,40
108235,"Australian English","WS",18,"Male",NA,34,34
108236,"Australian English","WS",18,"Female",NA,78,78
108237,"Australian English","WS",18,"Male",NA,97,97
108238,"Australian English","WS",18,"Female",NA,12,12
108239,"Australian English","WS",18,"Male",NA,110,110
108240,"Australian English","WS",18,"Female",NA,273,273
108241,"Australian English","WS",18,"Female",NA,12,12
108242,"Australian English","WS",18,"Male",NA,156,156
108243,"Australian English","WS",18,"Male",NA,311,311
108244,"Australian English","WS",18,"Male",NA,104,104
108245,"Australian English","WS",18,"Male",NA,211,211
108246,"Australian English","WS",18,"Male",NA,144,144
108247,"Australian English","WS",18,"Male",NA,27,27
108248,"Australian English","WS",18,"Male",NA,49,49
108249,"Australian English","WS",18,"Female",NA,71,71
108250,"Australian English","WS",18,"Male",NA,169,169
108251,"Australian English","WS",19,"Male",NA,7,7
108252,"Australian English","WS",19,"Female",NA,34,34
108253,"Australian English","WS",19,"Male",NA,77,77
108254,"Australian English","WS",19,"Female",NA,25,25
108255,"Australian English","WS",19,"Female",NA,121,121
108256,"Australian English","WS",19,"Male",NA,21,21
108257,"Australian English","WS",19,"Female",NA,26,26
108258,"Australian English","WS",19,"Male",NA,46,46
108259,"Australian English","WS",19,"Male",NA,58,58
108260,"Australian English","WS",19,"Female",NA,110,110
108261,"Australian English","WS",19,"Female",NA,337,337
108262,"Australian English","WS",19,"Male",NA,37,37
108263,"Australian English","WS",19,"Female",NA,89,89
108264,"Australian English","WS",19,"Male",NA,71,71
108265,"Australian English","WS",19,"Female",NA,48,48
108266,"Australian English","WS",19,"Female",NA,47,47
108267,"Australian English","WS",19,"Female",NA,58,58
108268,"Australian English","WS",19,"Female",NA,114,114
108269,"Australian English","WS",19,"Male",NA,30,30
108270,"Australian English","WS",19,"Male",NA,20,20
108271,"Australian English","WS",19,"Female",NA,182,182
108272,"Australian English","WS",19,"Male",NA,131,131
108273,"Australian English","WS",19,"Female",NA,30,30
108274,"Australian English","WS",19,"Male",NA,106,106
108275,"Australian English","WS",19,"Male",NA,39,39
108276,"Australian English","WS",19,"Male",NA,133,133
108277,"Australian English","WS",19,"Male",NA,77,77
108278,"Australian English","WS",19,"Female",NA,38,38
108279,"Australian English","WS",19,"Female",NA,132,132
108280,"Australian English","WS",19,"Female",NA,49,49
108281,"Australian English","WS",19,"Male",NA,209,209
108282,"Australian English","WS",19,"Female",NA,38,38
108283,"Australian English","WS",19,"Female",NA,192,192
108284,"Australian English","WS",19,"Female",NA,289,289
108285,"Australian English","WS",19,"Male",NA,11,11
108286,"Australian English","WS",19,"Male",NA,104,104
108287,"Australian English","WS",19,"Female",NA,120,120
108288,"Australian English","WS",19,"Female",NA,75,75
108289,"Australian English","WS",19,"Male",NA,24,24
108290,"Australian English","WS",19,"Female",NA,29,29
108291,"Australian English","WS",19,"Female",NA,32,32
108292,"Australian English","WS",19,"Male",NA,127,127
108293,"Australian English","WS",19,"Female",NA,39,39
108294,"Australian English","WS",19,"Male",NA,217,217
108295,"Australian English","WS",19,"Female",NA,50,50
108296,"Australian English","WS",19,"Female",NA,118,118
108297,"Australian English","WS",19,"Female",NA,137,137
108298,"Australian English","WS",19,"Male",NA,26,26
108299,"Australian English","WS",19,"Male",NA,94,94
108300,"Australian English","WS",19,"Female",NA,216,216
108301,"Australian English","WS",19,"Female",NA,95,95
108302,"Australian English","WS",19,"Female",NA,232,232
108303,"Australian English","WS",19,"Male",NA,18,18
